,ID,Item Description,Weight,Delivery_Date,Destination_Country,destination_iso_country,Manufacturing_site,Mode,source,departure,source_mode,arrival,destination,destination_mode,total_num_of_transports,dist_arrival_to_destination,dist_departure_to_arrival,dist_source_to_departure,emissions_source_to_departure,emissions_departure_to_arrival,emissions_arrival_to_destination,total_emissions
71,49169,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",0.561,26-04-2012,Rwanda,RW,Mylan (formerly Matrix) Nashik,Air,POINT (19.99727000000007 73.79096000000004),POINT (19.8841 73.84056666670001),Road,POINT (-1.96863 30.1395),POINT (-1.9757499999999482 30.03177000000005),Road,3,9.936433569,3323.742681,10.06704612,1.191646316,76.4494054,1.176185578,78.81723729
72,54828,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",10.818,16-08-2012,Rwanda,RW,Mylan (formerly Matrix) Nashik,Air,POINT (19.99727000000007 73.79096000000004),POINT (19.8841 73.84056666670001),Road,POINT (-1.96863 30.1395),POINT (-1.9757499999999482 30.03177000000005),Road,3,9.936433569,3323.742681,10.06704612,22.97901934,1474.206181,22.68088339,1519.866084
73,82510,"Abacavir 300mg, tablets, 60 Tabs",1.928,30-10-2012,Rwanda,RW,Mylan (formerly Matrix) Nashik,Air,POINT (19.99727000000007 73.79096000000004),POINT (19.8841 73.84056666670001),Road,POINT (-1.96863 30.1395),POINT (-1.9757499999999482 30.03177000000005),Road,3,9.936433569,3323.742681,10.06704612,4.095354897,262.7352114,4.042220667,270.872787
74,82512,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",3.863,18-10-2012,Rwanda,RW,Mylan (formerly Matrix) Nashik,Air,POINT (19.99727000000007 73.79096000000004),POINT (19.8841 73.84056666670001),Road,POINT (-1.96863 30.1395),POINT (-1.9757499999999482 30.03177000000005),Road,3,9.936433569,3323.742681,10.06704612,8.205578822,526.424337,8.099117447,542.7290332
75,82518,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",7.242,30-10-2012,Rwanda,RW,Mylan (formerly Matrix) Nashik,Air,POINT (19.99727000000007 73.79096000000004),POINT (19.8841 73.84056666670001),Road,POINT (-1.96863 30.1395),POINT (-1.9757499999999482 30.03177000000005),Road,3,9.936433569,3323.742681,10.06704612,15.38307063,986.8923242,15.18348655,1017.458881
76,83042,"Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs",0.069,15-06-2012,Rwanda,RW,Mylan (formerly Matrix) Nashik,Air,POINT (19.99727000000007 73.79096000000004),POINT (19.8841 73.84056666670001),Road,POINT (-1.96863 30.1395),POINT (-1.9757499999999482 30.03177000000005),Road,3,9.936433569,3323.742681,10.06704612,0.146566124,9.402868043,0.144664536,9.694098704
77,83077,"Lopinavir/Ritonavir 200/50mg, tablets, 120 Tabs",2.881,30-10-2012,Rwanda,RW,Mylan (formerly Matrix) Nashik,Air,POINT (19.99727000000007 73.79096000000004),POINT (19.8841 73.84056666670001),Road,POINT (-1.96863 30.1395),POINT (-1.9757499999999482 30.03177000000005),Road,3,9.936433569,3323.742681,10.06704612,6.119666732,392.6038092,6.040268539,404.7637444
78,83085,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",7.242,30-10-2012,Rwanda,RW,Mylan (formerly Matrix) Nashik,Air,POINT (19.99727000000007 73.79096000000004),POINT (19.8841 73.84056666670001),Road,POINT (-1.96863 30.1395),POINT (-1.9757499999999482 30.03177000000005),Road,3,9.936433569,3323.742681,10.06704612,15.38307063,986.8923242,15.18348655,1017.458881
79,83602,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",2.657,12-07-2012,Rwanda,RW,Mylan (formerly Matrix) Nashik,Air,POINT (19.99727000000007 73.79096000000004),POINT (19.8841 73.84056666670001),Road,POINT (-1.96863 30.1395),POINT (-1.9757499999999482 30.03177000000005),Road,3,9.936433569,3323.742681,10.06704612,5.643857864,362.0785564,5.570632943,373.2930472
80,83605,"Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs",0.049,16-08-2012,Rwanda,RW,Mylan (formerly Matrix) Nashik,Air,POINT (19.99727000000007 73.79096000000004),POINT (19.8841 73.84056666670001),Road,POINT (-1.96863 30.1395),POINT (-1.9757499999999482 30.03177000000005),Road,3,9.936433569,3323.742681,10.06704612,0.10408319,6.677399045,0.102732787,6.884215022
81,84726,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",0.698,01-06-2012,Rwanda,RW,Mylan (formerly Matrix) Nashik,Air,POINT (19.99727000000007 73.79096000000004),POINT (19.8841 73.84056666670001),Road,POINT (-1.96863 30.1395),POINT (-1.9757499999999482 30.03177000000005),Road,3,9.936433569,3323.742681,10.06704612,1.482654418,95.11886803,1.463418063,98.06494051
82,84729,"Abacavir 300mg, tablets, 60 Tabs",1.239,01-06-2012,Rwanda,RW,Mylan (formerly Matrix) Nashik,Air,POINT (19.99727000000007 73.79096000000004),POINT (19.8841 73.84056666670001),Road,POINT (-1.96863 30.1395),POINT (-1.9757499999999482 30.03177000000005),Road,3,9.936433569,3323.742681,10.06704612,2.6318178,168.8428044,2.597671892,174.0722941
83,84755,"Lopinavir/Ritonavir 200/50mg, tablets, 120 Tabs",3.991,26-10-2012,Rwanda,RW,Mylan (formerly Matrix) Nashik,Air,POINT (19.99727000000007 73.79096000000004),POINT (19.8841 73.84056666670001),Road,POINT (-1.96863 30.1395),POINT (-1.9757499999999482 30.03177000000005),Road,3,9.936433569,3323.742681,10.06704612,8.477469603,543.8673386,8.367480645,560.7122888
84,85288,"Lopinavir/Ritonavir 200/50mg, tablets, 120 Tabs",2.003,06-08-2012,Rwanda,RW,Mylan (formerly Matrix) Nashik,Air,POINT (19.99727000000007 73.79096000000004),POINT (19.8841 73.84056666670001),Road,POINT (-1.96863 30.1395),POINT (-1.9757499999999482 30.03177000000005),Road,3,9.936433569,3323.742681,10.06704612,4.254665902,272.9557202,4.199464729,281.4098508
85,86477,"Abacavir 300mg, tablets, 60 Tabs",0.526,04-06-2012,Rwanda,RW,Mylan (formerly Matrix) Nashik,Air,POINT (19.99727000000007 73.79096000000004),POINT (19.8841 73.84056666670001),Road,POINT (-1.96863 30.1395),POINT (-1.9757499999999482 30.03177000000005),Road,3,9.936433569,3323.742681,10.06704612,1.11730118,71.67983465,1.102805016,73.89994085
86,86500,"Abacavir 300mg, tablets, 60 Tabs",1.297,31-07-2012,Rwanda,RW,Mylan (formerly Matrix) Nashik,Air,POINT (19.99727000000007 73.79096000000004),POINT (19.8841 73.84056666670001),Road,POINT (-1.96863 30.1395),POINT (-1.9757499999999482 30.03177000000005),Road,3,9.936433569,3323.742681,10.06704612,2.75501831,176.7466645,2.719273966,182.2209568
87,22658,"Didanosine 400mg, delayed-release capsules, 30 Caps",0.197,30-03-2012,Rwanda,RW,"Aurobindo Unit III, India",Air,POINT (17.52389000000005 78.34978000000007),POINT (17.627199173 78.4033966064),Road,POINT (-1.96863 30.1395),POINT (-1.9757499999999482 30.03177000000005),Road,3,9.936433569,3552.487702,,,28.69344317,0.413027734,29.1064709
88,26093,"Nevirapine 200mg, tablets, 60 Tabs",5.468,09-09-2012,Rwanda,RW,"Aurobindo Unit III, India",Air,POINT (17.52389000000005 78.34978000000007),POINT (17.627199173 78.4033966064),Road,POINT (-1.96863 30.1395),POINT (-1.9757499999999482 30.03177000000005),Road,3,9.936433569,3552.487702,,,796.4251129,11.46414036,807.8892532
89,28992,"Didanosine 400mg, delayed-release capsules, 30 Caps",0.131,29-11-2012,Rwanda,RW,"Aurobindo Unit III, India",Air,POINT (17.52389000000005 78.34978000000007),POINT (17.627199173 78.4033966064),Road,POINT (-1.96863 30.1395),POINT (-1.9757499999999482 30.03177000000005),Road,3,9.936433569,3552.487702,,,19.08041145,0.27465296,19.35506441
90,30211,"Didanosine 400mg, delayed-release capsules, 30 Caps",0.213,22-08-2012,Rwanda,RW,"Aurobindo Unit III, India",Air,POINT (17.52389000000005 78.34978000000007),POINT (17.627199173 78.4033966064),Road,POINT (-1.96863 30.1395),POINT (-1.9757499999999482 30.03177000000005),Road,3,9.936433569,3552.487702,,,31.0238751,0.446573134,31.47044823
91,30223,"Nevirapine 200mg, tablets, 60 Tabs",2.52,09-09-2012,Rwanda,RW,"Aurobindo Unit III, India",Air,POINT (17.52389000000005 78.34978000000007),POINT (17.627199173 78.4033966064),Road,POINT (-1.96863 30.1395),POINT (-1.9757499999999482 30.03177000000005),Road,3,9.936433569,3552.487702,,,367.0430293,5.283400457,372.3264298
92,35352,"Didanosine 250mg, delayed-release capsules, 30 Caps",0.197,30-03-2012,Rwanda,RW,"Aurobindo Unit III, India",Air,POINT (17.52389000000005 78.34978000000007),POINT (17.627199173 78.4033966064),Road,POINT (-1.96863 30.1395),POINT (-1.9757499999999482 30.03177000000005),Road,3,9.936433569,3552.487702,,,28.69344317,0.413027734,29.1064709
93,35975,"Didanosine 400mg, delayed-release capsules, 30 Caps",0.213,22-08-2012,Rwanda,RW,"Aurobindo Unit III, India",Air,POINT (17.52389000000005 78.34978000000007),POINT (17.627199173 78.4033966064),Road,POINT (-1.96863 30.1395),POINT (-1.9757499999999482 30.03177000000005),Road,3,9.936433569,3552.487702,,,31.0238751,0.446573134,31.47044823
94,38120,"Nevirapine 200mg, tablets, 60 Tabs",2.145,29-06-2012,Rwanda,RW,"Aurobindo Unit III, India",Air,POINT (17.52389000000005 78.34978000000007),POINT (17.627199173 78.4033966064),Road,POINT (-1.96863 30.1395),POINT (-1.9757499999999482 30.03177000000005),Road,3,9.936433569,3552.487702,,,312.4235309,4.497180151,316.9207111
95,44567,"Nevirapine 200mg, tablets, 60 Tabs",5.525,09-09-2012,Rwanda,RW,"Aurobindo Unit III, India",Air,POINT (17.52389000000005 78.34978000000007),POINT (17.627199173 78.4033966064),Road,POINT (-1.96863 30.1395),POINT (-1.9757499999999482 30.03177000000005),Road,3,9.936433569,3552.487702,,,804.7272766,11.58364584,816.3109225
96,53002,"Didanosine 400mg, delayed-release capsules, 30 Caps",0.114,29-06-2012,Rwanda,RW,"Aurobindo Unit III, India",Air,POINT (17.52389000000005 78.34978000000007),POINT (17.627199173 78.4033966064),Road,POINT (-1.96863 30.1395),POINT (-1.9757499999999482 30.03177000000005),Road,3,9.936433569,3552.487702,,,16.60432752,0.239010973,16.84333849
97,54461,"Didanosine 250mg, delayed-release capsules, 30 Caps",0.197,30-03-2012,Rwanda,RW,"Aurobindo Unit III, India",Air,POINT (17.52389000000005 78.34978000000007),POINT (17.627199173 78.4033966064),Road,POINT (-1.96863 30.1395),POINT (-1.9757499999999482 30.03177000000005),Road,3,9.936433569,3552.487702,,,28.69344317,0.413027734,29.1064709
98,59442,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",3.114,06-08-2012,Rwanda,RW,"Aurobindo Unit III, India",Air,POINT (17.52389000000005 78.34978000000007),POINT (17.627199173 78.4033966064),Road,POINT (-1.96863 30.1395),POINT (-1.9757499999999482 30.03177000000005),Road,3,9.936433569,3552.487702,,,453.5603148,6.528773422,460.0890882
99,60841,"Didanosine 250mg, delayed-release capsules, 30 Caps",0.197,30-03-2012,Rwanda,RW,"Aurobindo Unit III, India",Air,POINT (17.52389000000005 78.34978000000007),POINT (17.627199173 78.4033966064),Road,POINT (-1.96863 30.1395),POINT (-1.9757499999999482 30.03177000000005),Road,3,9.936433569,3552.487702,,,28.69344317,0.413027734,29.1064709
100,70979,"Nevirapine 200mg, tablets, 60 Tabs",5.551,09-09-2012,Rwanda,RW,"Aurobindo Unit III, India",Air,POINT (17.52389000000005 78.34978000000007),POINT (17.627199173 78.4033966064),Road,POINT (-1.96863 30.1395),POINT (-1.9757499999999482 30.03177000000005),Road,3,9.936433569,3552.487702,,,808.5142285,11.63815712,820.1523856
101,82485,"Nevirapine 200mg, tablets, 60 Tabs",3.771,20-06-2012,Rwanda,RW,"Aurobindo Unit III, India",Air,POINT (17.52389000000005 78.34978000000007),POINT (17.627199173 78.4033966064),Road,POINT (-1.96863 30.1395),POINT (-1.9757499999999482 30.03177000000005),Road,3,9.936433569,3552.487702,,,549.253676,7.906231399,557.1599074
102,83055,"Efavirenz 200mg, capsule, 90 Caps",0.187,21-07-2012,Rwanda,RW,"Aurobindo Unit III, India",Air,POINT (17.52389000000005 78.34978000000007),POINT (17.627199173 78.4033966064),Road,POINT (-1.96863 30.1395),POINT (-1.9757499999999482 30.03177000000005),Road,3,9.936433569,3552.487702,,,27.23692321,0.392061859,27.62898507
103,83065,"Abacavir 300mg, tablets, 60 Tabs",0.88,23-08-2012,Rwanda,RW,"Aurobindo Unit III, India",Air,POINT (17.52389000000005 78.34978000000007),POINT (17.627199173 78.4033966064),Road,POINT (-1.96863 30.1395),POINT (-1.9757499999999482 30.03177000000005),Road,3,9.936433569,3552.487702,,,128.1737563,1.844996985,130.0187533
104,83079,"Abacavir 20mg/ml, oral solution w/syringe, Bottle, 240 ml",1.8,05-10-2012,Rwanda,RW,"Aurobindo Unit III, India",Air,POINT (17.52389000000005 78.34978000000007),POINT (17.627199173 78.4033966064),Road,POINT (-1.96863 30.1395),POINT (-1.9757499999999482 30.03177000000005),Road,3,9.936433569,3552.487702,,,262.1735924,3.77385747,265.9474499
105,83080,"Lopinavir/Ritonavir 200/50mg, tablets, 120 Tabs",3.991,26-10-2012,Rwanda,RW,"Aurobindo Unit III, India",Air,POINT (17.52389000000005 78.34978000000007),POINT (17.627199173 78.4033966064),Road,POINT (-1.96863 30.1395),POINT (-1.9757499999999482 30.03177000000005),Road,3,9.936433569,3552.487702,,,581.2971151,8.367480645,589.6645958
106,83549,"Lamivudine 10mg/ml, oral solution w/syringe, Bottle, 240 ml",1.076,23-01-2012,Rwanda,RW,"Aurobindo Unit III, India",Air,POINT (17.52389000000005 78.34978000000007),POINT (17.627199173 78.4033966064),Road,POINT (-1.96863 30.1395),POINT (-1.9757499999999482 30.03177000000005),Road,3,9.936433569,3552.487702,,,156.7215474,2.255928132,158.9774756
107,83585,"Efavirenz 50mg, capsule, 30 Caps",0.007,17-04-2012,Rwanda,RW,"Aurobindo Unit III, India",Air,POINT (17.52389000000005 78.34978000000007),POINT (17.627199173 78.4033966064),Road,POINT (-1.96863 30.1395),POINT (-1.9757499999999482 30.03177000000005),Road,3,9.936433569,3552.487702,,,1.01956397,0.014676112,1.034240083
108,83610,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",2.699,17-08-2012,Rwanda,RW,"Aurobindo Unit III, India",Air,POINT (17.52389000000005 78.34978000000007),POINT (17.627199173 78.4033966064),Road,POINT (-1.96863 30.1395),POINT (-1.9757499999999482 30.03177000000005),Road,3,9.936433569,3552.487702,,,393.1147366,5.658689617,398.7734262
109,83615,"Nevirapine 10mg/ml, oral suspension w/syringe, Bottle, 240 ml",12.605,21-08-2012,Rwanda,RW,"Aurobindo Unit III, India",Air,POINT (17.52389000000005 78.34978000000007),POINT (17.627199173 78.4033966064),Road,POINT (-1.96863 30.1395),POINT (-1.9757499999999482 30.03177000000005),Road,3,9.936433569,3552.487702,,,1835.943407,26.42748522,1862.370892
110,84159,"Abacavir 20mg/ml, oral solution w/syringe, Bottle, 240 ml",0.557,29-03-2012,Rwanda,RW,"Aurobindo Unit III, India",Air,POINT (17.52389000000005 78.34978000000007),POINT (17.627199173 78.4033966064),Road,POINT (-1.96863 30.1395),POINT (-1.9757499999999482 30.03177000000005),Road,3,9.936433569,3552.487702,,,81.12816164,1.167799228,82.29596087
111,84161,"Efavirenz 200mg, capsule, 90 Caps",0.126,26-04-2012,Rwanda,RW,"Aurobindo Unit III, India",Air,POINT (17.52389000000005 78.34978000000007),POINT (17.627199173 78.4033966064),Road,POINT (-1.96863 30.1395),POINT (-1.9757499999999482 30.03177000000005),Road,3,9.936433569,3552.487702,,,18.35215147,0.264170023,18.61632149
112,84719,"Efavirenz 200mg, capsule, 90 Caps",0.066,17-04-2012,Rwanda,RW,"Aurobindo Unit III, India",Air,POINT (17.52389000000005 78.34978000000007),POINT (17.627199173 78.4033966064),Road,POINT (-1.96863 30.1395),POINT (-1.9757499999999482 30.03177000000005),Road,3,9.936433569,3552.487702,,,9.613031721,0.138374774,9.751406495
113,84740,"Abacavir 300mg, tablets, 60 Tabs",0.718,23-08-2012,Rwanda,RW,"Aurobindo Unit III, India",Air,POINT (17.52389000000005 78.34978000000007),POINT (17.627199173 78.4033966064),Road,POINT (-1.96863 30.1395),POINT (-1.9757499999999482 30.03177000000005),Road,3,9.936433569,3552.487702,,,104.578133,1.505349813,106.0834828
114,84741,"Efavirenz 600mg, tablets, 30 Tabs",0.88,23-08-2012,Rwanda,RW,"Aurobindo Unit III, India",Air,POINT (17.52389000000005 78.34978000000007),POINT (17.627199173 78.4033966064),Road,POINT (-1.96863 30.1395),POINT (-1.9757499999999482 30.03177000000005),Road,3,9.936433569,3552.487702,,,128.1737563,1.844996985,130.0187533
115,85841,"Efavirenz 200mg, capsule, 90 Caps",0.318,28-02-2012,Rwanda,RW,"Aurobindo Unit III, India",Air,POINT (17.52389000000005 78.34978000000007),POINT (17.627199173 78.4033966064),Road,POINT (-1.96863 30.1395),POINT (-1.9757499999999482 30.03177000000005),Road,3,9.936433569,3552.487702,,,46.31733465,0.66671482,46.98404947
116,85885,"Abacavir 300mg, tablets, 60 Tabs",1.048,16-08-2012,Rwanda,RW,"Aurobindo Unit III, India",Air,POINT (17.52389000000005 78.34978000000007),POINT (17.627199173 78.4033966064),Road,POINT (-1.96863 30.1395),POINT (-1.9757499999999482 30.03177000000005),Road,3,9.936433569,3552.487702,,,152.6432916,2.197223682,154.8405152
117,85889,"Efavirenz 600mg, tablets, 30 Tabs",4.331,14-09-2012,Rwanda,RW,"Aurobindo Unit III, India",Air,POINT (17.52389000000005 78.34978000000007),POINT (17.627199173 78.4033966064),Road,POINT (-1.96863 30.1395),POINT (-1.9757499999999482 30.03177000000005),Road,3,9.936433569,3552.487702,,,630.8187937,9.080320389,639.8991141
118,86503,"Abacavir 300mg, tablets, 60 Tabs",0.067,16-08-2012,Rwanda,RW,"Aurobindo Unit III, India",Air,POINT (17.52389000000005 78.34978000000007),POINT (17.627199173 78.4033966064),Road,POINT (-1.96863 30.1395),POINT (-1.9757499999999482 30.03177000000005),Road,3,9.936433569,3552.487702,,,9.758683717,0.140471361,9.899155078
119,15867,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",4.027,26-01-2012,Rwanda,RW,"Aurobindo Unit VII, IN",Air,POINT (17.52389000000005 78.34978000000007),POINT (17.627199173 78.4033966064),Road,POINT (-1.96863 30.1395),POINT (-1.9757499999999482 30.03177000000005),Road,3,9.936433569,3552.487702,,,586.540587,8.442957794,594.9835448
120,48151,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",4.105,24-01-2012,Rwanda,RW,"Aurobindo Unit VII, IN",Air,POINT (17.52389000000005 78.34978000000007),POINT (17.627199173 78.4033966064),Road,POINT (-1.96863 30.1395),POINT (-1.9757499999999482 30.03177000000005),Road,3,9.936433569,3552.487702,,,597.9014426,8.606491618,606.5079343
121,52617,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",0.273,24-01-2012,Rwanda,RW,"Aurobindo Unit VII, IN",Air,POINT (17.52389000000005 78.34978000000007),POINT (17.627199173 78.4033966064),Road,POINT (-1.96863 30.1395),POINT (-1.9757499999999482 30.03177000000005),Road,3,9.936433569,3552.487702,,,39.76299485,0.572368383,40.33536323
122,68241,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",4.746,25-01-2012,Rwanda,RW,"Aurobindo Unit VII, IN",Air,POINT (17.52389000000005 78.34978000000007),POINT (17.627199173 78.4033966064),Road,POINT (-1.96863 30.1395),POINT (-1.9757499999999482 30.03177000000005),Road,3,9.936433569,3552.487702,,,691.2643719,9.950404195,701.2147761
123,16556,"Lopinavir/Ritonavir 200/50mg, tablets, 120 Tabs",0.627,29-06-2012,Rwanda,RW,Cipla Ltd A-42 MIDC Mahar. IN,Air,POINT (31.79155000000003 74.73774000000003),POINT (31.7096 74.797302),Road,POINT (-1.96863 30.1395),POINT (-1.9757499999999482 30.03177000000005),Road,3,9.936433569,3736.260136,,,96.04803931,1.314560352,97.36259966
124,83078,"Nevirapine 200mg, tablets, 60 Tabs",4.444,13-09-2012,Rwanda,RW,"Strides, Bangalore, India.",Air,POINT (12.938310000000058 77.52572000000004),POINT (12.95 77.668198),Road,POINT (-1.96863 30.1395),POINT (-1.9757499999999482 30.03177000000005),Road,3,9.936433569,3417.464184,,,622.6756442,9.317234775,631.992879
125,83612,"Lamivudine/Stavudine 150/30mg, tablets, 60 Tabs",0.375,17-08-2012,Rwanda,RW,"Strides, Bangalore, India.",Air,POINT (12.938310000000058 77.52572000000004),POINT (12.95 77.668198),Road,POINT (-1.96863 30.1395),POINT (-1.9757499999999482 30.03177000000005),Road,3,9.936433569,3417.464184,,,52.54351183,0.786220306,53.32973214
126,84723,"Efavirenz 600mg, tablets, 30 Tabs",1.444,15-05-2012,Rwanda,RW,"Strides, Bangalore, India.",Air,POINT (12.938310000000058 77.52572000000004),POINT (12.95 77.668198),Road,POINT (-1.96863 30.1395),POINT (-1.9757499999999482 30.03177000000005),Road,3,9.936433569,3417.464184,,,202.3275496,3.027472326,205.3550219
127,85304,"Efavirenz 600mg, tablets, 30 Tabs",3.09,10-10-2012,Rwanda,RW,"Strides, Bangalore, India.",Air,POINT (12.938310000000058 77.52572000000004),POINT (12.95 77.668198),Road,POINT (-1.96863 30.1395),POINT (-1.9757499999999482 30.03177000000005),Road,3,9.936433569,3417.464184,,,432.9585375,6.478455323,439.4369928
